stock_code,name_snapshot,latest_close,latest_total_cap,latest_float_cap,pb
300695,兆丰股份,60.34,6170182794.0,6170182794.0,2.14
600456,宝钛股份,33.61,16058103086.0,16058103086.0,2.22
300062,中能电气,7.64,4812721507.0,3501857030.0,3.12
002172,澳洋健康,3.82,2925097615.0,2922837589.0,16.63
603387,基蛋生物,9.17,4650597751.0,4650597751.0,1.73
600787,中储股份,5.35,11609925764.0,11609925764.0,0.83
688298,东方生物,22.19,4473504000.0,4473504000.0,0.76
600638,新黄浦,6.13,4127922298.0,4127922298.0,0.88
002040,南 京 港,9.98,4869710910.0,4851032941.0,1.4
688046,药康生物,20.73,8499300000.0,8499300000.0,3.73
600814,杭州解百,7.68,5645403633.0,5645403633.0,1.51
002228,合兴包装,3.84,4659400815.0,4643795363.0,1.55
301525,儒竞科技,69.4,6545236699.0,3428443072.0,2.01
000750,国海证券,3.86,24650633481.0,22373347351.0,1.09
920976,视声智能,29.36,2083191824.0,1295351456.0,7.13
300311,ST任子行,5.41,3644339112.0,2907383193.0,5.57
603587,地素时尚,13.17,6243802005.0,6243802005.0,1.67
301381,赛维时代,20.92,8440345544.0,4089194744.0,3.01
002060,广东建工,3.88,14567045779.0,6063720881.0,1.01
603167,渤海轮渡,9.33,4377118213.0,4377118213.0,1.25
601068,中铝国际,6.22,18584341581.0,15920653949.0,6.04
301175,中科环保,6.22,9155093600.0,3868093600.0,2.41
688056,莱伯泰科,36.55,2465387413.0,2465387413.0,3.03
600561,江西长运,7.0,1991337600.0,1991337600.0,2.19
600959,江苏有线,3.89,19452791799.0,19452791799.0,0.86
300952,恒辉安防,32.68,5640136265.0,3468240295.0,3.32
688187,时代电气,49.06,66620949093.0,42628602539.0,1.54
002367,康力电梯,6.23,4969954191.0,4950206804.0,1.36
301366,一博科技,38.19,8002187516.0,4468090759.0,3.7
601666,平煤股份,8.58,21187142391.0,21187142391.0,0.92
002219,新里程,2.34,8077496902.0,7656179123.0,4.02
300699,光威复材,32.78,27251718560.0,26925849269.0,4.69
603662,柯力传感,55.44,15569207882.0,15569207882.0,5.58
920523,德瑞锂电,23.45,2375517103.0,1900376556.0,3.23
600611,大众交通,4.69,11087736232.0,7331953747.0,1.12
601083,锦江航运,12.51,16189441200.0,2428441200.0,1.72
002396,星网锐捷,26.59,15573632656.0,15509422592.0,2.22
300269,联建光电,6.26,3437452545.0,3290744455.0,41.38
603661,恒林股份,32.11,4465442365.0,4465442365.0,1.18
300819,聚杰微纤,58.75,8765793750.0,7917282188.0,9.95
301338,凯格精机,184.99,19682936000.0,9809094750.0,11.59
002757,南兴股份,22.75,6721622021.0,6416710778.0,3.27
920808,曙光数创,76.93,15386000077.0,14968437730.0,21.61
300593,新雷能,29.06,15765005509.0,13084657339.0,6.87
600626,申达股份,3.93,5190526541.0,4354356330.0,1.62
002410,广联达,11.01,18187907205.0,17287003804.0,2.99
600029,南方航空,5.51,99846523310.0,74258098143.0,2.81
600889,*ST京化,14.96,8347948068.0,5480536310.0,7.46
603712,七一二,15.75,12159000000.0,12159000000.0,3.13
001212,中旗新材,54.35,10922155564.0,9448678149.0,5.69
920640,富士达,34.69,6512284320.0,6265649035.0,6.93
601066,中信建投,22.08,171267821118.0,143424416453.0,2.06
301361,众智科技,36.29,4221833440.0,1104812760.0,3.39
300928,华安鑫创,30.79,2463200000.0,1649980770.0,2.43
300928,华安鑫创,30.79,2463200000.0,1649980770.0,2.43
300134,大富科技,11.06,8488527946.0,8488527946.0,2.32
000166,申万宏源,4.74,118689337214.0,106818304678.0,1.06
001312,福恩股份,23.73,5537000016.0,1356413183.0,3.07
688187,时代电气,49.05,66607369609.0,42619913464.0,1.54
002586,ST围海,4.75,5435062642.0,5165710514.0,1.7
000065,北方国际,12.67,14715472155.0,12352772189.0,1.31
301168,通灵股份,42.01,5041200000.0,4004113245.0,2.37
603863,松炀资源,18.26,3736909000.0,3736909000.0,10.26
002279,久其软件,7.94,6845922556.0,6269075228.0,4.62
300222,科大智能,11.14,8670052947.0,7060571090.0,4.9
601007,金陵饭店,7.96,3104400000.0,3104400000.0,1.93
300126,锐奇股份,7.96,2419502496.0,1676775624.0,2.43
688378,奥来德,43.04,11251739059.0,10370942976.0,5.47
300418,昆仑万维,50.23,63056579749.0,63013068012.0,5.15
002901,大博医疗,42.26,17496464324.0,12190172662.0,4.9
600855,航天长峰,18.38,8611815341.0,8595218201.0,5.99
601456,国联民生,9.59,54476885010.0,41975253707.0,1.02
600521,华海药业,16.0,23956034176.0,23956034176.0,2.54
000779,甘咨询,8.8,4090499178.0,4090002444.0,1.03
002351,漫步者,11.21,9966889470.0,5841046448.0,3.24
002448,中原内配,15.23,8961478909.0,8841159807.0,2.28
002928,华夏航空,8.02,10251497231.0,10251445302.0,2.58
688355,明志科技,23.27,2884457795.0,2884457795.0,2.61
600667,太极实业,9.63,20141551174.0,20141551174.0,2.3
688391,钜泉科技,30.51,3514189396.0,3514189396.0,1.89
300641,正丹股份,17.67,9286376793.0,9286376793.0,2.83
688089,嘉必优,16.08,2706410650.0,2706410650.0,1.7
300318,博晖创新,5.63,4599149787.0,4461319798.0,3.6
002559,亚威股份,10.46,5750542151.0,5271892394.0,3.24
002159,三特索道,16.9,2996392393.0,2340186315.0,2.05
002828,贝肯能源,12.09,2429940084.0,2340164278.0,3.49
600113,浙江东日,45.14,19011914432.0,18572002562.0,7.34
000554,泰山石油,8.08,3884810009.0,2930237832.0,3.26
000407,胜利股份,4.85,4268410582.0,4247507596.0,1.38
001223,欧克科技,54.98,5132492960.0,2742512360.0,2.66
000541,佛山照明,5.66,8692504782.0,6964600693.0,1.26
920719,宁新新材,11.33,1054748222.0,829284190.0,3.13
600602,云赛智联,21.86,29897341726.0,23484263361.0,6.08
600984,建设机械,4.05,5091027896.0,5091027896.0,2.46
002878,元隆雅图,18.65,4886145709.0,4399503649.0,3.9
603097,江苏华辰,27.57,4553568640.0,4411583140.0,4.22
000521,长虹美菱,5.68,5849966701.0,4972957258.0,0.96
603977,国泰集团,13.8,8573137226.0,8573137226.0,2.48
002062,宏润建设,8.94,11061201748.0,10054826582.0,2.26
002915,中欣氟材,18.71,6272964004.0,5389866879.0,4.22
300743,天地数码,19.54,2954715366.0,2489608908.0,4.36
000529,广弘控股,5.7,3327604881.0,3248340949.0,1.03
600151,航天机电,13.87,19893079221.0,19893079221.0,4.52
003021,兆威机电,93.9,25116625530.0,19465869075.0,4.89
002830,名雕股份,22.05,2940147000.0,1474097625.0,4.3
301102,兆讯传媒,10.62,4311720000.0,4311720000.0,1.45
603660,苏州科达,11.44,6586992366.0,6537876442.0,9.22
301616,浙江华业,45.76,3660800000.0,1299665956.0,2.51
300917,特发服务,32.7,5526300000.0,5526300000.0,4.5
301339,通行宝,13.1,7602366492.0,7464380000.0,2.7
920599,同力股份,18.88,8732472000.0,6618843652.0,2.29
002054,德美化工,8.21,3958167861.0,3152741213.0,1.55
688087,英科再生,45.2,8771275830.0,8418296148.0,3.04
002154,报 喜 鸟,4.11,5997861626.0,4848868378.0,1.23
002268,电科网安,15.62,13208835616.0,13202875024.0,2.4
920080,奥美森,23.86,1980380000.0,548200226.0,3.56
002314,南山控股,2.47,6688222807.0,3305660376.0,0.99
300349,金卡智能,13.18,5498871465.0,4872905027.0,1.21
000659,珠海中富,4.12,5297094382.0,5297094382.0,57.59
002859,洁美科技,49.45,21324151958.0,20071723748.0,6.94
000635,英 力 特,8.25,3251602390.0,3026263482.0,2.95
000014,沙河股份,13.2,3195010157.0,3195010157.0,2.17
603230,内蒙新华,10.73,3793301790.0,3793301790.0,1.34
603223,恒通股份,9.08,6408865512.0,6408865512.0,1.57
601226,华电科工,9.09,10564613433.0,10564613433.0,2.43
688395,正弦电气,28.1,2433395932.0,2433395932.0,3.06
002664,信质集团,19.84,8098688000.0,7987109586.0,2.27
688028,沃尔德,114.99,17357625510.0,17357625510.0,8.59
600971,恒源煤电,8.28,9936040440.0,9936040440.0,0.84
920906,舜宇精工,23.2,1507304000.0,773852774.0,2.62
301167,建研设计,17.43,1952160000.0,1236879356.0,2.03
001395,亚联机械,39.87,3478258800.0,1869504300.0,2.79
300879,大叶股份,24.09,4875787887.0,4842775312.0,3.95
300988,津荣天宇,26.64,3737521590.0,2883642724.0,2.86
300410,正业科技,9.99,3667476822.0,3667476822.0,13.3
002489,浙江永强,3.33,7222824322.0,6370361395.0,1.62
603698,航天工程,39.97,21423520300.0,21423520300.0,6.17
600416,湘电股份,12.5,18447279800.0,18447279800.0,1.9
300824,北鼎股份,10.0,3263416820.0,3165103070.0,4.16
000717,中南股份,2.5,6059613975.0,6058902413.0,0.91
920685,新芝生物,12.52,1145779581.0,687396828.0,2.03
603188,亚邦股份,5.01,2856551700.0,2856551700.0,3.72
301525,儒竞科技,69.33,6538634875.0,3424984988.0,2.01
002996,顺博合金,7.52,5034165007.0,3130639604.0,1.52
603939,益丰药房,23.41,28382104469.0,28382104469.0,2.38
600503,华丽家族,2.51,4021747900.0,4021747900.0,1.17
002562,兄弟科技,5.86,6696936434.0,4767223075.0,1.82
688560,明冠新材,16.78,3377846184.0,3377846184.0,1.32
601001,晋控煤业,19.32,32335884000.0,32335884000.0,1.65
600961,株冶集团,27.72,29740031327.0,20840239673.0,5.89
000615,*ST美谷,3.36,6005975448.0,3108902009.0,3.67
603605,珀莱雅,62.19,24625747938.0,24625747938.0,3.87
002223,鱼跃医疗,29.43,29502896020.0,27731698264.0,2.16
601026,道生天合,17.66,11645004000.0,1961773285.0,4.42
920832,齐鲁华信,6.73,933880811.0,830088867.0,1.27
002696,百洋股份,6.73,2331018023.0,2251097160.0,1.71
000755,山西高速,5.05,7409916490.0,7409916490.0,1.32
001382,新亚电缆,20.22,8330640000.0,1273860000.0,5.08
688636,XD智明达,42.99,7476236308.0,7206302141.0,5.29
920047,诺思兰德,26.15,7172212120.0,4709783066.0,27.0
001378,德冠新材,26.19,3492006984.0,1699163096.0,1.84
603300,海南华铁,6.76,13483321869.0,13483321869.0,2.02
603949,雪龙集团,17.76,3742683899.0,3733245666.0,3.39
000701,厦门信达,5.92,3956413588.0,3953060056.0,-6.45
300844,山水比德,34.7,3234417536.0,3117825536.0,4.23
002424,ST百灵,5.08,7099799872.0,6163129721.0,2.23
001202,炬申股份,16.94,2823747403.0,1978997798.0,3.32
003020,立方制药,22.87,4349466502.0,3141257461.0,2.36
920454,同心传动,14.4,1513440000.0,708919200.0,4.5
001366,播恩集团,15.25,2450370000.0,2450370000.0,3.04
920121,江天科技,35.59,2351366633.0,423246032.0,3.01
000063,中兴通讯,36.44,174312011282.0,146766517694.0,2.27
603022,新通联,11.02,2204000000.0,2204000000.0,2.69
603001,奥康国际,8.48,3400310400.0,3400310400.0,1.43
603908,牧高笛,23.79,2215491045.0,2215491045.0,4.56
600835,上海机电,23.8,24341195530.0,19194802340.0,1.72
600358,国旅联合,5.95,3004373127.0,3004373127.0,55.47
002482,广田集团,1.7,6376636017.0,6364306662.0,14.33
920663,明阳科技,15.31,2044688928.0,981011521.0,4.72
002241,歌尔股份,24.68,87608350970.0,77559201583.0,2.34
600745,闻泰科技,28.13,35012077582.0,35012077582.0,1.03
600675,中华企业,2.56,15478106447.0,15478106447.0,1.08
300010,豆神教育,5.12,10581056814.0,8516262820.0,5.93
002955,鸿合科技,25.61,6060348146.0,5010515880.0,1.89
301459,丰茂股份,36.73,3824394449.0,958615939.0,3.0
603717,天域生物,6.84,1984600282.0,1984600282.0,3.83
603363,傲农生物,3.42,8902129445.0,7329491074.0,2.87
000958,电投产融,5.99,104065041075.0,32246676935.0,2.3
300351,永贵电器,22.26,8657037142.0,5863530574.0,3.56
600127,金健米业,6.85,4396215043.0,4396215043.0,6.55
688507,索辰科技,90.83,8093750851.0,4472081356.0,2.93
600756,浪潮软件,16.29,5695452386.0,5279568686.0,2.45
603309,维力医疗,13.72,4004475855.0,4004475855.0,2.2
603900,莱绅通灵,7.72,2647680845.0,2645828045.0,1.36
688133,泰坦科技,23.17,3810004757.0,3810004757.0,1.38
601968,宝钢包装,5.15,6570264219.0,6570264219.0,1.44
002989,中天精装,26.61,5364970919.0,4878586687.0,3.58
688786,悦安新材,31.79,4571402095.0,4571402095.0,5.75
688685,迈信林,47.28,6943146816.0,6943146816.0,8.67
688678,福立旺,23.23,9364164018.0,9364164018.0,3.28
601116,三江购物,13.77,7541531568.0,7541531568.0,2.25
002608,江苏国信,7.75,29280117706.0,29280117706.0,0.82
688115,思林杰,51.74,3449505800.0,3449505800.0,2.71
603352,至信股份,36.23,8212133345.0,1609422538.0,3.41
300494,盛天网络,11.23,5508428153.0,4473448804.0,3.8
002029,七 匹 狼,11.23,7917414321.0,7472508920.0,1.17
300251,光线传媒,14.69,43094414066.0,40770138439.0,4.3
601728,中国电信,6.05,553618189129.0,469659858629.0,1.18
001217,华尔泰,12.1,4015627000.0,3970885278.0,1.84
002184,海得控制,11.24,3955450079.0,2701763307.0,3.13
600518,康美药业,1.73,23923991274.0,23912669285.0,3.28
000953,河化股份,6.92,2533565589.0,2533565589.0,16.41
920706,铁拓机械,22.51,2080042065.0,1073093794.0,3.5
003040,楚天龙,14.72,6787921508.0,6724835798.0,4.72
301551,无线传媒,28.58,11432285800.0,4417145318.0,4.53
002014,永新股份,11.26,6896658411.0,6786338190.0,2.69
600482,中国动力,39.86,90412300228.0,90412300228.0,2.24
603967,中创物流,13.87,4808267268.0,4808267268.0,1.94
002178,延华智能,6.07,4322768716.0,4320523769.0,9.87
600506,统一股份,22.57,4333867340.0,4333867340.0,8.55
301042,安联锐视,106.8,7446478024.0,7051024324.0,6.92
002848,*ST高斯,15.63,2612554500.0,2577777938.0,31.27
603616,韩建河山,6.09,2383126620.0,2340344370.0,11.2
600779,水井坊,32.23,15712228072.0,15712228072.0,3.12
300975,商络电子,20.04,13767592304.0,9861148712.0,5.19
603790,雅运股份,24.4,4669184000.0,4669184000.0,3.58
603529,爱玛科技,23.54,20430200796.0,19951573181.0,2.07
601611,中国核建,13.09,39451089835.0,39451089835.0,1.75
000488,ST晨鸣,2.62,7706615244.0,4438855745.0,8.51
600115,中国东航,4.37,96523409248.0,74399096582.0,7.61
301119,正强股份,40.21,4181840000.0,3382063100.0,3.92
688266,泽璟制药-U,100.57,26621702266.0,26621702266.0,15.54
300020,ST银江,3.5,2781372909.0,2683042282.0,2.08
300131,英唐智控,16.63,18875374036.0,17332908791.0,10.94
920057,百甲科技,6.13,1111144011.0,705383262.0,1.55
000975,山金国际,27.15,75388009495.0,68619790773.0,4.64
301076,新瀚新材,36.79,6433879348.0,4039691110.0,5.42
600328,中盐化工,8.76,12844871509.0,12844871509.0,1.07
301178,天亿马,54.49,3642809072.0,2695965876.0,4.67
002045,国光电器,11.44,6434807030.0,6426132650.0,1.52
603466,风语筑,9.69,5763783862.0,5763783862.0,2.77
688265,南模生物,41.43,3230028344.0,3230028344.0,1.89
688009,中国通号,5.29,56020142510.0,45605185220.0,1.18
601678,滨化股份,5.29,10880663900.0,10809248900.0,0.94
002016,世荣兆业,5.29,4280115893.0,4280115893.0,0.87
002511,中顺洁柔,8.82,11345852311.0,11157437663.0,2.04
300852,四会富仕,45.88,7364711050.0,7109395549.0,3.27
000738,航发控制,20.3,26698235220.0,26698235220.0,2.12
002987,京北方,15.01,13020576882.0,12660603954.0,4.33
920005,鼎佳精密,34.46,2860180000.0,740890000.0,4.37
000020,深华发Ａ,15.91,4505095122.0,2882341371.0,10.14
600815,厦工股份,4.42,7841497602.0,7841497602.0,5.39
603505,金石资源,17.69,14889121302.0,14889121302.0,7.85
300829,金丹科技,17.69,4020496643.0,2772791294.0,1.65
001318,阳光乳业,13.27,3750898200.0,3750898200.0,2.54
002569,*ST步森,14.17,2040621700.0,1983941700.0,46.5
601158,重庆水务,4.43,21264112318.0,21264112318.0,1.21
301047,义翘神州,70.9,8624045008.0,8478266029.0,1.62
600693,东百集团,11.53,10029327216.0,10019025576.0,2.78
002767,先锋电子,20.43,3064500000.0,2660279600.0,3.56
000715,中兴商业,6.22,3361503349.0,3025115225.0,1.65
002073,软控股份,7.11,7280743472.0,7206994997.0,1.15
001279,强邦新材,30.24,4838400000.0,1209600000.0,4.75
601199,江南水务,5.34,4994022959.0,4994022959.0,1.06
603983,丸美生物,24.93,9996930000.0,9996930000.0,3.0
600854,春兰股份,5.35,2779103178.0,2779103178.0,1.12
002672,东江环保,4.46,4929440877.0,4036827627.0,2.21
002173,创新医疗,23.2,10237796966.0,9764068719.0,5.85
002047,*ST宝鹰,5.36,8127092994.0,8126611902.0,199.66
601901,方正证券,7.15,58859524974.0,58859524974.0,1.16
000915,华特达因,28.64,6711253730.0,6706984938.0,2.26
920108,宏海科技,10.75,1851150000.0,784402238.0,3.76
600360,*ST华微,9.86,9468511697.0,9468511697.0,2.69
600986,浙文互联,10.76,16004144907.0,16004144907.0,3.09
000526,学大教育,33.19,4044570208.0,3964859444.0,3.89
600313,农发种业,7.18,8338665097.0,7770186400.0,3.9
300322,硕贝德,30.53,14044964811.0,13446351194.0,13.8
002162,悦心健康,4.49,4129457333.0,4124038603.0,5.06
300109,新开源,18.87,9121392016.0,8439713436.0,2.46
688369,致远互联,24.27,2796342583.0,2796342583.0,3.66
603878,武进不锈,8.09,4539607496.0,4539607496.0,1.75
603326,我乐家居,8.99,2869400601.0,2869400601.0,2.43
920454,同心传动,14.39,1512389000.0,708426895.0,4.5
000422,湖北宜化,17.09,18586822728.0,18078771208.0,2.99
600871,石化油服,2.7,51184023749.0,36576933348.0,5.32
600136,ST明诚,1.8,3673486676.0,3497561089.0,16.23
002670,国盛证券,12.6,24382066628.0,20454217988.0,2.15
605020,永和股份,27.04,13812538270.0,13599064608.0,2.33
300386,飞天诚信,12.62,5275715280.0,3164561581.0,3.66
000066,中国长城,18.03,58161157557.0,58156663579.0,5.32
300479,神思电子,17.13,3375310017.0,3373382892.0,6.39
600955,维远股份,19.84,10912000000.0,10912000000.0,1.42
300675,建科院,16.26,2384800542.0,2384800542.0,4.85
600612,老凤祥,39.76,20799162297.0,12608278889.0,1.51
000948,南天信息,14.46,5637791672.0,5627098748.0,2.08
600021,上海电力,17.19,48497028705.0,48497028705.0,2.33
600568,ST中珠,2.72,5420605532.0,4539862999.0,3.31
300552,万集科技,26.33,5611794839.0,3556870911.0,3.23
000731,四川美丰,7.27,3989964293.0,3989964293.0,1.04
300912,凯龙高科,26.39,3031735980.0,2267843783.0,6.77
002335,科华数据,61.88,31893820857.0,28134925703.0,4.92
000683,博源化工,9.11,33860335512.0,30446640530.0,2.6
600523,贵航股份,13.67,5526935744.0,5523289955.0,1.7
300115,长盈精密,31.9,43426487068.0,43298400848.0,5.11
920509,同惠电子,31.04,4975888804.0,2606910292.0,13.05
600138,中青旅,9.13,6608659200.0,6608659200.0,1.04
000968,蓝焰控股,9.13,8833299286.0,8833299286.0,1.38
600748,上实发展,5.48,10108204648.0,10108204648.0,0.97
300735,光弘科技,21.01,16124349076.0,15913327955.0,3.25
002564,天沃科技,6.4,5496988653.0,5496988653.0,29.53
300355,蒙草生态,3.66,5871526016.0,5000624306.0,1.39
002117,东港股份,10.07,5273870017.0,5272103860.0,3.56
603658,安图生物,33.89,19365585388.0,19365585388.0,2.11
300866,安克创新,120.0,64339072920.0,36902880000.0,6.11
300785,值得买,49.6,9863220053.0,6067780536.0,5.02
600971,恒源煤电,8.27,9924040391.0,9924040391.0,0.84
300600,国瑞科技,12.87,3786797758.0,3786797758.0,3.16
603377,ST东时,3.68,2632754377.0,2632754377.0,41.8
600830,香溢融通,10.12,4597746200.0,4597746200.0,2.03
300867,圣元环保,21.16,5750040681.0,4054844714.0,1.43
300945,曼卡龙,15.67,4106662426.0,3735732027.0,2.37
300034,钢研高纳,19.37,15437145475.0,14857888802.0,4.0
600173,卧龙新能,7.38,5169736081.0,5169071881.0,1.45
002913,奥士康,51.67,16398017242.0,15588072941.0,3.7
600398,海澜之家,6.47,31073923815.0,31073923815.0,1.7
603330,天洋新材,7.4,3201785003.0,3009677902.0,2.46
002141,贤丰控股,3.7,3821862453.0,3821862453.0,4.74
301293,三博脑科,63.9,13162568469.0,10284429719.0,5.58
002112,三变科技,20.38,5994395527.0,5341181229.0,6.93
300655,晶瑞电材,14.83,15912219102.0,15821964982.0,6.18
300898,熊猫乳品,24.1,2988400000.0,2764996037.0,2.87
301510,固高科技,38.11,15244381100.0,10638759399.0,10.51
301632,广东建科,20.45,8559552000.0,1498207900.0,3.09
300411,金盾股份,10.23,4158699672.0,3162251565.0,4.31
002833,弘亚数控,20.47,8684034321.0,5900051867.0,2.91
002462,嘉事堂,13.97,4075148466.0,4071841753.0,0.94
300179,四方达,28.9,14037421577.0,10808076274.0,11.04
300453,三鑫医疗,10.27,5361805504.0,3695759273.0,3.51
002483,润邦股份,6.54,5797503421.0,5789540225.0,1.26
603416,信捷电气,52.38,8230921597.0,7293653100.0,2.99
002629,仁智股份,6.55,2790941900.0,2372763635.0,41.8
688597,煜邦电力,8.44,2836348729.0,2836348729.0,3.56
300717,华信新材,21.58,2217884500.0,2197996372.0,2.99
002841,视源股份,37.55,26135421265.0,19503498463.0,1.92
688700,东威科技,61.96,18488948266.0,18488948266.0,9.85
600863,华能蒙电,4.7,36825390932.0,30676372712.0,1.76
002797,第一创业,7.53,31644072000.0,31644072000.0,1.79
600272,开开实业,12.26,3220112846.0,1961600000.0,4.15
600056,中国医药,10.39,15542190582.0,15536701856.0,1.29
600116,三峡水利,6.62,12658386024.0,12658386024.0,1.12
600897,厦门空港,16.08,6704298720.0,6704298720.0,1.42
000931,中 关 村,4.73,3562290625.0,3552369686.0,2.2
601669,中国电建,5.68,97844585017.0,74246266828.0,0.67
603960,克来机电,22.74,5962380246.0,5962380246.0,5.3
002123,梦网科技,9.48,7635406153.0,6830643919.0,5.02
300888,稳健医疗,31.3,18226922990.0,18144327737.0,1.55
000927,中国铁物,2.85,17243507877.0,17243499156.0,1.75
688053,ST思科瑞,38.03,3803000000.0,3803000000.0,2.4
301488,豪恩汽电,123.84,11393280000.0,2899365362.0,8.21
300509,新美星,11.45,3393780000.0,2829335338.0,4.95
603829,洛凯股份,27.69,5157709943.0,5157709943.0,4.04
300784,利安科技,49.7,2795008720.0,835706743.0,3.43
000721,西安饮食,7.65,4390444456.0,3919556356.0,34.61
920152,昆工科技,14.36,1598866812.0,1178983758.0,8.99
002523,天桥起重,3.83,5425734264.0,5406208476.0,2.2
605009,豪悦护理,28.75,6183146350.0,6182341350.0,1.77
300608,思特奇,13.42,4445240491.0,3859282307.0,3.52
605318,法狮龙,97.81,12297556229.0,12297556229.0,19.23
300146,汤臣倍健,10.56,17864109447.0,11834429999.0,1.55
600761,安徽合力,18.25,16255142888.0,16255142888.0,1.46
300843,胜蓝股份,73.03,11955473937.0,11721457043.0,7.34
688255,凯尔达,29.82,3275991503.0,3275991503.0,3.06
002809,红墙股份,10.6,2546758258.0,1801685010.0,1.44
600710,苏美达,12.54,16386637902.0,16386637902.0,1.91
600689,上海三毛,13.52,2717402957.0,2057800013.0,5.78
000411,英特集团,10.63,6004346422.0,5992513000.0,1.11
688318,财富趋势,110.29,28247416567.0,28247416567.0,7.36
688505,复旦张江,7.74,8023068054.0,5499828054.0,3.79
002084,海鸥住工,3.87,2500236875.0,2494374723.0,1.93
000881,中广核技,7.74,7317595808.0,6994888397.0,1.47
001323,慕思股份,24.22,10537656104.0,7538427505.0,2.29
002403,爱仕达,10.66,3631207252.0,3167741100.0,2.6
000698,ST沈化,3.88,3179715853.0,3048571853.0,2.29
301391,卡莱特,80.53,7651542730.0,7476052559.0,3.65
300615,欣天科技,13.59,2625984828.0,2055930711.0,5.57
002456,欧菲光,8.74,29349380161.0,28994040262.0,7.8
600976,健民集团,32.05,4916425130.0,4913220130.0,1.79
002069,獐子岛,3.89,2766226435.0,2762740995.0,100.76
002061,浙江交科,3.89,10403025172.0,10110646431.0,0.65
688570,天玛智控,17.51,7581830000.0,3295382000.0,1.76
603879,永悦科技,5.84,2098571530.0,2098571530.0,9.03
002152,广电运通,11.69,29030746078.0,29016143105.0,2.28
300397,天和防务,12.67,6558457559.0,5171422866.0,4.58
603786,科博达,52.65,21263055255.0,21263055255.0,3.69
300956,英力股份,15.61,3362825773.0,3285161902.0,2.5
688049,炬芯科技,46.88,8211859432.0,8211859432.0,3.92
601718,际华集团,2.93,12777933644.0,12777933644.0,1.06
002182,宝武镁业,15.63,15501701973.0,13527848073.0,2.94
920510,丰光精密,14.66,2700576199.0,1376560483.0,6.95
002385,大北农,3.91,16813307189.0,13777339776.0,2.27
600645,中源协和,26.42,12363209674.0,12358487759.0,3.32
688526,科前生物,14.68,6842759862.0,6842759862.0,1.61
920037,广信科技,75.41,6897217892.0,2229444466.0,7.6
600250,南京商旅,10.79,3375019249.0,3375019249.0,5.37
601021,春秋航空,47.23,46206687568.0,46206687568.0,2.54
600483,福能股份,9.85,27384357330.0,27384357330.0,0.98
001286,陕西能源,11.83,44362500000.0,15970500000.0,1.61
688297,中无人机,45.35,30611250000.0,30611250000.0,5.35
603262,技源集团,25.64,10256256400.0,1025805120.0,6.53
601618,中国中冶,2.96,61341912743.0,52843752743.0,0.6
603182,嘉华股份,14.81,2436985500.0,2436985500.0,2.15
920130,立方控股,18.76,1730483107.0,1061583732.0,3.71
002066,瑞泰科技,22.73,5339436110.0,5250630000.0,8.58
301153,中科江南,20.76,7383595435.0,6887178744.0,3.94
002777,久远银海,15.82,6458215021.0,6399371788.0,3.8
002626,金达威,15.83,9655281529.0,9654094279.0,2.2
600118,中国卫星,97.98,115860285447.0,115860285447.0,18.32
920175,东方碳素,9.9,1178100000.0,784831014.0,1.82
600655,豫园股份,4.95,19267668451.0,19254739051.0,0.64
600358,国旅联合,5.94,2999323760.0,2999323760.0,55.38
300070,碧水源,3.96,14351869077.0,13601680769.0,0.52
002022,科华生物,5.94,3055242974.0,3054808611.0,1.21
601956,东贝集团,5.95,3698618711.0,3698618711.0,1.5
002122,ST汇洲,2.98,5964471714.0,5923405490.0,2.73
603798,康普顿,18.88,4841769392.0,4841769392.0,3.9
300710,万隆光电,31.81,3164786443.0,2372390214.0,7.3
603160,汇顶科技,64.7,30135670386.0,30135670386.0,3.21
688105,诺唯赞,19.91,7918894771.0,7918894771.0,2.08
002004,华邦健康,4.98,9859997571.0,9378945696.0,0.95
600556,天下秀,5.98,10810330899.0,10810330899.0,2.82
603226,菲林格尔,38.91,13832184771.0,13832184771.0,16.24
920735,DR德源药,27.97,3609461064.0,3192298723.0,2.49
605151,西上海,21.0,2825638662.0,2825638662.0,2.05
600335,国机汽车,6.0,8974732152.0,8974732152.0,0.77
002843,泰嘉股份,26.01,6547693988.0,6507613878.0,4.87
300227,光韵达,11.01,6561645015.0,4768075696.0,4.52
300206,理邦仪器,15.02,8706543457.0,5082461066.0,3.79
300828,锐新科技,22.07,3672933540.0,1862030782.0,4.65
920720,吉冈精密,12.05,3191940647.0,891906935.0,6.18
603815,交建股份,7.03,4351037372.0,4351037372.0,2.62
601238,广汽集团,7.03,71685373277.0,51907394093.0,0.68
688118,普元信息,27.12,2530749257.0,2530749257.0,3.0
601198,东兴证券,13.07,42248062946.0,42248062946.0,1.4
600027,华电国际,5.03,58407224146.0,46354856955.0,1.17
603666,亿嘉和,29.31,6024096610.0,6024096610.0,2.8
920002,万达轴承,81.87,3725327990.0,2607977774.0,5.01
002825,纳尔股份,10.12,3456335485.0,2597066394.0,2.08
600628,新世界,7.1,4592815226.0,4592815226.0,1.09
000058,深 赛 格,8.12,9997349457.0,7996083554.0,4.91
688234,天岳先进,105.66,51204795359.0,45403268909.0,7.2
688230,芯导科技,68.09,8007384000.0,8007384000.0,3.56
301062,上海艾录,8.14,3526998060.0,2549801585.0,2.6
